3.013243973774260009e-01,6.572008257810505460e-01,-3.500479926245599893e-01,1.239975934549990111e+00,-2.925198694504869794e-03
3.319044096986930037e-01,6.346053540028305795e-01,-3.604106086220920102e-01,1.245959358898730107e+00,6.091371511427880019e-03
3.026988692683920124e-01,5.979790524008585795e-01,-3.834171606237640195e-01,1.250485742703699943e+00,9.589368223343780126e-03
-1.849188736134390054e-01,5.107522487633364694e-01,-3.591097747852179944e-01,1.266061701801070027e+00,6.434037804610759359e-02
-2.535819303850009865e-01,5.242682258026465369e-01,-3.729874209117349793e-01,1.262690935687889926e+00,6.992570924207250349e-02
-1.992280988665340036e-01,5.606501480391665737e-01,-3.847431694578289929e-01,1.256740573951889983e+00,6.280748122517379461e-02
-1.698378690758229892e-01,5.918506190461605421e-01,-3.934901884320249899e-01,1.248195495825489942e+00,5.253820348165089832e-02
-1.934150822197520103e-01,6.095084503552286037e-01,-4.113790606548219930e-01,1.237032979632809893e+00,3.842708389743319797e-02
-2.369725669850409888e-01,6.194354621769615488e-01,-4.384252224877450144e-01,1.223221455278310055e+00,4.603842257233319718e-02
-2.074342836568009996e-01,6.473273718418776079e-01,-4.464134053832399807e-01,1.206718868009660106e+00,5.214811478161830022e-02
-2.003650841089520129e-01,6.677561771043465377e-01,-4.607448962638909795e-01,1.187470429823249907e+00,3.896832057232350183e-02
-1.303485741793360131e-01,7.066710283764355838e-01,-4.424331607398689914e-01,1.165405775922579990e+00,4.355059689532590067e-02
-1.060994822071199967e-01,7.305738822915525121e-01,-4.416859174756290196e-01,1.140434896113480034e+00,5.773302945894030064e-02
-8.924407073979649663e-02,7.507213866026595239e-01,-4.435347530637069879e-01,1.112443094589760095e+00,7.180130710801320426e-02
-7.920840198907050378e-02,7.669490490519585979e-01,-4.495304971252540027e-01,1.081284075368049935e+00,7.707913056997510448e-02
-6.730467014785170010e-02,7.818886261701105678e-01,-4.540430381434349960e-01,1.046770223844150083e+00,8.718121232902049933e-02
-4.387492182836359722e-02,7.987640457438075492e-01,-4.472914882428690175e-01,1.008659326410880075e+00,7.596269854240940422e-02
-2.248047688737219926e-02,8.127130153426845860e-01,-4.406804790473620170e-01,9.666349553744150169e-01,8.053095791576879436e-02
9.614028093850630549e-03,8.277082511669795473e-01,-4.195731766993049949e-01,9.202771742723070414e-01,8.401814072348190443e-02
1.700613202873950056e-02,8.315746255774275619e-01,-4.276117423718949762e-01,8.690163140733260239e-01,9.682192447492149467e-02
3.310501539947929839e-02,8.350434119540756095e-01,-4.257210510886019761e-01,8.120564201573510221e-01,9.693761515582409449e-02
4.425133941753479905e-02,8.329353693445625817e-01,-4.339806662377330149e-01,7.482391415687900116e-01,1.056086351160380049e-01
6.273309827814800566e-02,8.285158195204516129e-01,-4.339145840763580231e-01,6.757797826191800361e-01,1.020533623761859937e-01
7.977784085898910471e-02,8.172856248015225589e-01,-4.436959543330780131e-01,5.916853887967500336e-01,9.462057390553869907e-02
3.852868541702610117e-02,8.248863751463505478e-01,-4.142186043257000128e-01,6.153831681153859590e-01,4.959438287391910311e-02
2.655485041230970164e-02,8.367597835500595327e-01,-3.962489915389130202e-01,6.970023307830479631e-01,4.470537007509520211e-02
5.186039164208080220e-03,8.398485196099305661e-01,-4.018475247666830064e-01,7.678028083442870466e-01,4.536027214551280329e-02
-1.331595078567529913e-02,8.393264140568165166e-01,-4.040509368119289957e-01,8.304304780024489574e-01,3.825426413039360179e-02
-3.781564678338009827e-02,8.331777703318995476e-01,-4.146789654806630199e-01,8.864991369083079498e-01,5.396636270212940012e-02
-7.547178909128010593e-02,8.194306906094285248e-01,-4.390220912349229732e-01,9.370719189448619701e-01,4.920047709915890272e-02
-8.526636403834020328e-02,8.123488843656665459e-01,-4.290327468576329850e-01,9.828869679029069717e-01,4.075787784711890072e-02
-1.206928609659480012e-01,7.942891624290825403e-01,-4.445365081974270161e-01,1.024476710959620007e+00,3.968425704526080261e-02
-1.469626172777100115e-01,7.772795718495695283e-01,-4.479593613279360120e-01,1.062235713017319894e+00,3.419659443046649955e-02
-1.430857834678689877e-01,7.682719952950765041e-01,-4.262548533518989990e-01,1.096462453164990025e+00,3.330044635490739952e-02
-1.468494908635309959e-01,7.546484382202305330e-01,-4.123174105900450082e-01,1.127386115212289930e+00,2.173053673962770105e-02
-1.643190669537029913e-01,7.351864370690875949e-01,-4.074182989342099992e-01,1.155184454920539894e+00,1.250361926173849947e-02
-1.463063563869820005e-01,7.239764116971095786e-01,-3.829439891519699768e-01,1.179996364882119897e+00,1.899140363788469951e-03
-1.686218943498029865e-01,7.001622738225105058e-01,-3.800059083208440214e-01,1.201930761752179944e+00,-4.418271795380729686e-03
-1.739651311203289918e-01,6.794095664676895741e-01,-3.684783094523250147e-01,1.221073019967239937e+00,1.142181549686860018e-02
-1.884003991221870067e-01,6.551612496170775568e-01,-3.597206260174630188e-01,1.237489985098700007e+00,2.504055798309530109e-02
-2.172055120017949981e-01,6.267513315094795923e-01,-3.529517899250210200e-01,1.251233561053499921e+00,3.087004058637959902e-02
-2.195370237282960046e-01,6.031061188349086111e-01,-3.386539462935599931e-01,1.262343577867210076e+00,3.907893676307769987e-02
-1.880645793913350017e-01,5.843978438233925488e-01,-3.209588150093680148e-01,1.270849888376859971e+00,4.913871961028980218e-02
-1.517037639920849890e-01,5.643243032477465171e-01,-3.068579835363909880e-01,1.276773987251609954e+00,3.684440968135439809e-02
-2.164831024702109918e-01,5.287528720212666400e-01,-2.882916210763790121e-01,1.283224205794929906e+00,3.035647393052750068e-02
-1.093092804710679988e-01,5.584069521175865081e-01,-2.363807801913639928e-01,1.291590843659959909e+00,7.467202716776480398e-02
-1.401617546999839869e-01,5.827829676285876115e-01,-2.455033752713700057e-01,1.288245979946089914e+00,6.771402694085269791e-02
-6.490701317916390545e-02,6.209720450757595378e-01,-2.435495392293030026e-01,1.282342261271169903e+00,8.332954105903180031e-02
1.547233311040309943e-02,6.595335360201335373e-01,-2.302350411178679945e-01,1.273865991603229997e+00,8.782158045710160288e-02
-3.368989085798240052e-02,6.779075803840595160e-01,-2.441971999692290063e-01,1.262796729102769966e+00,9.430157580106450499e-02
-4.360689277476750142e-02,7.004900614637185052e-01,-2.507320028719740024e-01,1.249105957582520077e+00,8.983230519388710200e-02
-4.264132875806170286e-02,7.233516494506285754e-01,-2.544322420801840012e-01,1.232755609698380050e+00,8.452857175456640615e-02
-7.313128344699630634e-02,7.389190636448085270e-01,-2.730281540776829940e-01,1.213695965201619931e+00,8.291813767160069459e-02
-1.719172187918269895e-02,7.687384577119316109e-01,-2.500573506726709860e-01,1.191863047096830108e+00,9.913080172030649950e-02
-4.042464517517509875e-02,7.824058942067715350e-01,-2.678246109039920109e-01,1.167174983153800083e+00,1.006278319026580048e-01
-5.047513751389880177e-02,7.964577362829025065e-01,-2.805640259481049781e-01,1.139527424985280035e+00,9.436900975685720561e-02
-6.656543145902230063e-02,8.070433624866275579e-01,-3.001645978791340208e-01,1.108787252833820069e+00,7.613954844340700689e-02
-5.230696477619960205e-02,8.222394328935765939e-01,-2.982445551043659826e-01,1.074784255609180006e+00,6.343667332621159838e-02
-2.710980489855159895e-02,8.378361181915535694e-01,-2.851855507932899991e-01,1.037299256655280111e+00,6.785907190489670615e-02
-2.726349041902079856e-02,8.455851296731815570e-01,-2.948063528024050250e-01,9.960474038470039648e-01,5.952369881813580205e-02
-1.332644653464119984e-02,8.540430901698395916e-01,-2.906433298884840144e-01,9.506533115001599699e-01,4.974166577308639786e-02
3.284748563273909815e-03,8.603865017697345241e-01,-2.824853556256449738e-01,9.006125314791120218e-01,6.564912945458070692e-02
4.437115165773149704e-03,8.602145470812805339e-01,-2.944694648682880112e-01,8.452296513887469498e-01,6.636159987631949642e-02
2.420934755391929843e-02,8.606935407017625161e-01,-2.816451243304999852e-01,7.835109994622200258e-01,6.031744605708030255e-02
3.386751837759800071e-02,8.546593708804465228e-01,-2.850239988880490238e-01,7.139650433015599651e-01,6.580772319293559658e-02
3.697868028676089963e-02,8.417335910973705593e-01,-3.062318714155550237e-01,6.341868416395299857e-01,6.766676707389319978e-02
1.510190467037499963e-02,8.500543751842926099e-01,-2.483993485240829913e-01,6.484742897243610527e-01,1.339753766441019976e-02
-3.809358519896399904e-03,8.591780385671775599e-01,-2.589250347829940013e-01,7.269215321832069865e-01,2.164027542503830018e-02
-1.209084842267500043e-02,8.652547449146665848e-01,-2.527206957096480022e-01,7.955495050351379938e-01,3.068724237302429894e-02
-2.972127571083239828e-02,8.653735146362385722e-01,-2.614297438432540144e-01,8.565978900492760006e-01,1.669532948494580060e-02
-3.090240786900000022e-02,8.653434821209495809e-01,-2.489485546219349921e-01,9.114725757941299911e-01,-2.231718918157479890e-03
-3.112560719800610068e-02,8.624293245331675628e-01,-2.379240797933039886e-01,9.611177061517119924e-01,-1.735125280079749879e-02
-4.111395433098199992e-02,8.550265561651285706e-01,-2.385809470709069902e-01,1.006198029798480054e+00,-1.897492149297520109e-02
-5.504631886886839770e-02,8.445078876227275488e-01,-2.424662469099120032e-01,1.047197566174969952e+00,-2.160518771642979882e-02
-7.899616939237180668e-02,8.299224610684015069e-01,-2.533814059332810120e-01,1.084477766575139945e+00,-3.434645065629669813e-02
-1.024040754082850002e-01,8.134164383081305960e-01,-2.611118457978390262e-01,1.118313441668179919e+00,-3.945720111794499829e-02
-1.127614490286909937e-01,7.976004631592195082e-01,-2.576829159483879916e-01,1.148916361833959954e+00,-3.264061175728200093e-02
-1.012688879311220008e-01,7.839422048184985226e-01,-2.408497607195070056e-01,1.176451156886499927e+00,-4.707881479214690024e-02
-1.480795579529020078e-01,7.583004216132736008e-01,-2.563018956154989869e-01,1.201046592346679986e+00,-6.438979472731980180e-02
-1.387722064946629863e-01,7.410682282596635639e-01,-2.410347448525549940e-01,1.222803685540919894e+00,-8.589098996137670139e-02
-2.085490002822129874e-01,7.091623897943895027e-01,-2.571825231093419761e-01,1.241801629719790023e+00,-8.757991301691099573e-02
-2.617573664558949798e-01,6.793382717989595587e-01,-2.591785283165590204e-01,1.258102316969399892e+00,-8.458508255481389515e-02
-3.316707684508329868e-01,6.465754303497215361e-01,-2.581447366563829893e-01,1.271753755061540092e+00,-8.477270917498329339e-02
-3.617516240811329831e-01,6.200683742170645107e-01,-2.424148264147170106e-01,1.282792653667250038e+00,-7.738681933158750303e-02
-3.822477820663550130e-01,5.943700269380935985e-01,-2.226517014984989995e-01,1.291246531495999994e+00,-6.309546643938669652e-02
-4.772448768472519753e-01,5.598582367349864697e-01,-2.025075396952810136e-01,1.297135119869800013e+00,-5.479524213579420322e-02
-4.019753769855020087e-01,5.440520776698065664e-01,-1.714086708786090041e-01,1.301874564228610032e+00,-5.061776381213790171e-02
-6.943178572249220082e-01,5.385848804642565657e-01,-1.477614288258199959e-01,1.301407542122019922e+00,-2.264574811176100003e-02
-8.248684822249220394e-01,5.474436232042965145e-01,-1.811879748258199974e-01,1.297565158152170106e+00,-4.032067992045360039e-02
-9.554191072249209604e-01,5.499780982581965461e-01,-2.146145208258199988e-01,1.293639503064889951e+00,-1.853935677167480034e-02
-8.935811862609179812e-01,5.703792711782864622e-01,-2.480410668258200002e-01,1.288596212240070038e+00,-1.119018781334269949e-02
-7.635642126864470303e-01,6.012615286360155631e-01,-2.799840603080669954e-01,1.278127227745690098e+00,-1.669867126882770142e-02
-6.676610956834689858e-01,6.302360950826045860e-01,-3.053036095147739770e-01,1.264503016234540089e+00,1.190367098857230028e-03
-5.899319527528720242e-01,6.582054694908106018e-01,-3.243485587643160084e-01,1.248236687360749997e+00,-1.655941795982749862e-02
-5.141655396570500303e-01,6.873075545173075174e-01,-3.347491103329869877e-01,1.229281421114349904e+00,-3.340686970463749988e-02
-4.677596089431079740e-01,7.105489552068305903e-01,-3.485648800330700126e-01,1.207576844512820102e+00,-2.762030152353029885e-02
-3.787716832248300136e-01,7.440317988546535366e-01,-3.347462370866040038e-01,1.183045529187900069e+00,-1.486083788855390060e-02
-3.605010109783959860e-01,7.601685021756995342e-01,-3.516490153093400073e-01,1.155588918918939889e+00,-2.871010388281500063e-03
-3.185628753652420264e-01,7.811694697924105313e-01,-3.511505572530420061e-01,1.125081137308759915e+00,3.432833343119120074e-03
-2.802838916912430145e-01,8.000982818706116051e-01,-3.485013169782669729e-01,1.091361413489650101e+00,2.277574262348200027e-02
-2.398931021891609894e-01,8.181134033798855842e-01,-3.394924802658820240e-01,1.054223089094860066e+00,3.390646135689209806e-02
-2.142913972045120130e-01,8.305109321621305662e-01,-3.398243623091309895e-01,1.013398208304350012e+00,5.226882366209280317e-02
-2.071856923590630062e-01,8.358307236824685793e-01,-3.579895240258970102e-01,9.685349434381930189e-01,5.367993179652080088e-02
-1.895612400959399979e-01,8.414953989718225724e-01,-3.658196210141069771e-01,9.191629207000729940e-01,5.383030143528239747e-02
-1.552129758216420075e-01,8.491126561433175457e-01,-3.516174039828640074e-01,8.646382493508559808e-01,5.371986370157440238e-02
-1.283916040606669917e-01,8.513296131615255558e-01,-3.446345256209010222e-01,8.040498432479940005e-01,4.524512834214330231e-02
-1.018446812691320008e-01,8.494813750392525842e-01,-3.365997705025899900e-01,7.360484652431940056e-01,5.391863906093650322e-02
-7.235735484151249730e-02,8.433167330090906022e-01,-3.220901730682170228e-01,6.585022069033039660e-01,3.381014681325209686e-02
-8.256082265576569768e-02,8.527428546355465544e-01,-2.457545493487109933e-01,6.644369856292200449e-01,5.190960071087970251e-02
-1.127135514865979932e-01,8.595858801881255395e-01,-2.671719962623799738e-01,7.414624374542350127e-01,3.134923790001210159e-02
-1.356653152550749974e-01,8.629226265935016071e-01,-2.738331829646790117e-01,8.090996795843290457e-01,3.011254777375919900e-02
-1.512796178642140110e-01,8.639257513350795392e-01,-2.694310719210529781e-01,8.694199400218349805e-01,2.146860475305509969e-02
-1.816573458553500109e-01,8.585358009449705063e-01,-2.828544749202390185e-01,9.237400748470270262e-01,3.157066278781500007e-02
-2.002072344638499979e-01,8.529375937964165377e-01,-2.800347746665490245e-01,9.729521883676699456e-01,1.787724010063640109e-02
-2.177866557004879966e-01,8.451233436513795327e-01,-2.753579794173299788e-01,1.017688327498889933e+00,2.408315184818779833e-02
-2.317506854274070105e-01,8.358812171335235908e-01,-2.666022001642019967e-01,1.058410775341289911e+00,3.133574049856779897e-02
-2.628555292878699823e-01,8.212296208572625877e-01,-2.708704621387880151e-01,1.095465885595440003e+00,2.461130943053720099e-02
-2.742059533631049928e-01,8.088169882101035046e-01,-2.578008939400229793e-01,1.129117569290619905e+00,2.037021210589460077e-02
-2.952951928743399734e-01,7.928986539026735558e-01,-2.505606155799769974e-01,1.159569522295790023e+00,3.266905251704969870e-02
-3.473895712545839731e-01,7.700448051885625533e-01,-2.586254985168239817e-01,1.186980341071959932e+00,3.511168268636089690e-02
-3.711769670296319878e-01,7.513570927767275753e-01,-2.467695063490520091e-01,1.211473985122750063e+00,2.127755319057359970e-02
-4.202546595137480190e-01,7.275301748746395569e-01,-2.431137051785310088e-01,1.233147812347310079e+00,2.099585844138730090e-02
-4.459873917105179886e-01,7.069474459312335979e-01,-2.259103190418849938e-01,1.252078053197910101e+00,2.186802730171119938e-02
-5.102944070992130321e-01,6.803691758744975226e-01,-2.170310196428839877e-01,1.268324274210790081e+00,3.081054937441480082e-02
-5.404724662619529996e-01,6.585142355415645188e-01,-1.937561150910090124e-01,1.281932568277279971e+00,4.849607993146620027e-02
-6.016607816485459725e-01,6.331470331401305440e-01,-1.720624047007250079e-01,1.293037542566070064e+00,5.399954724435249848e-02
-7.322114066485460038e-01,6.043479026785285591e-01,-1.386358587007250065e-01,1.303682612432659926e+00,4.987133157202189998e-02
-8.627620316485460350e-01,5.773136480796615677e-01,-1.052093127007250051e-01,1.308810070873760001e+00,4.534204348365299814e-02
-9.062789066485450462e-01,5.575808580137866510e-01,-7.178276670072529508e-02,1.310566876063449904e+00,5.757663058109169923e-02
-1.015562770502880019e+00,5.806806606170256124e-01,-4.710160022486169912e-02,1.311343618914490028e+00,3.795191149947590298e-02
-8.850121455028819861e-01,6.007273184468585603e-01,-8.052814622486169360e-02,1.308448665001600064e+00,3.123986342618999962e-02
-7.707898343729829849e-01,6.237293101939465068e-01,-1.125609059592820038e-01,1.302606737994340014e+00,4.879969491640510221e-02
-6.775582987752359898e-01,6.481044189933315991e-01,-1.378493469075439959e-01,1.294180254383489936e+00,4.082232498102000146e-02
-6.146548150022630441e-01,6.714238995405695798e-01,-1.608390656914180095e-01,1.283178575254700027e+00,3.300379965752960054e-02
-5.360963231613870006e-01,6.972483830380935554e-01,-1.729093894101479956e-01,1.269575434212290022e+00,3.227144108270500050e-02
-4.754620214773520037e-01,7.216343545256825864e-01,-1.826827000116389987e-01,1.253335776257600065e+00,4.090947334407250141e-02
-4.201684764734550104e-01,7.453575230851995359e-01,-1.879548113315440139e-01,1.234413653238930042e+00,5.244216194236860085e-02
-4.019600823890410179e-01,7.635786327781796112e-01,-2.052254028584820089e-01,1.212749801294330076e+00,6.906895675306630455e-02
-3.519863682467789801e-01,7.854078823435215462e-01,-2.032476872246160027e-01,1.188268325382070056e+00,7.945371558650080046e-02
-2.982287749122510268e-01,8.067933947820365992e-01,-1.928860000081250026e-01,1.160872439438420001e+00,7.075709766627349961e-02
-2.720489733995379855e-01,8.229275723335645054e-01,-1.954098399037439981e-01,1.130438563638749949e+00,8.400546883674639420e-02
-2.272875026516029962e-01,8.401334883968075706e-01,-1.804622988900999869e-01,1.096808969437399917e+00,7.249122055708349943e-02
-2.020109859203330083e-01,8.528144360206565411e-01,-1.766275012210209994e-01,1.059780871676250014e+00,6.283715628269970210e-02
-1.803048526505429960e-01,8.630075728920715283e-01,-1.733258169007320104e-01,1.019091646112749938e+00,5.447066404824150304e-02
-1.543925721664420048e-01,8.714989102649325359e-01,-1.631531540540790137e-01,9.743967625628250362e-01,4.613309588233099889e-02
-1.353662070231519965e-01,8.765814536946056057e-01,-1.575775685929000081e-01,9.252364691061299995e-01,3.035632136979070014e-02
-1.091856663712510028e-01,8.796190198142536110e-01,-1.405083159848790064e-01,8.709826265569059478e-01,3.349050865588890091e-02
-8.393515057057750195e-02,8.790866267293125924e-01,-1.202079805868180029e-01,8.107491628987260057e-01,3.689643750339360179e-02
-6.585204863820509624e-02,8.738389561188395493e-01,-1.062003370372500005e-01,7.432295919627619485e-01,2.442029080234309896e-02
-6.486773047206359499e-02,8.622979422936295490e-01,-1.204056893590159938e-01,6.663719676463729646e-01,1.932962543163229893e-02
-2.434243591889989969e-02,8.644737984668195985e-01,4.558872819030999890e-02,6.643368197960379806e-01,-3.863284487630359865e-02
-2.637611774713139942e-02,8.758928418745125510e-01,4.030282896368810042e-02,7.413710181105690467e-01,-4.295731397201400098e-02
-2.858457249280910162e-02,8.824783690883355458e-01,3.644187798055739669e-02,8.090143671801699465e-01,-4.095026914698059878e-02
-2.664752438169000134e-02,8.850389480714535573e-01,3.911259432113890072e-02,8.693390943149440497e-01,-2.357725310753780099e-02
-4.572922273235559970e-02,8.847623428305675386e-01,1.692511029295189900e-02,9.236626390701310196e-01,-2.244149907057740173e-02
-3.998748247821379970e-02,8.810906413440126039e-01,2.552559543878489892e-02,9.728774719395549830e-01,-4.482950407306340174e-02
-4.040700285321450341e-02,8.749132811892205153e-01,2.699945680809169926e-02,1.017615748377540097e+00,-3.654517439875770018e-02
-5.486178793975159812e-02,8.665954583193645755e-01,1.617555756363159986e-02,1.058339928024099930e+00,-4.359839360810859737e-02
-6.450619756106200364e-02,8.559620075233626002e-01,1.153882237883360057e-02,1.095396410126969977e+00,-3.866596445892010042e-02
-6.394606241485820131e-02,8.431705881529875102e-01,1.571853336455830003e-02,1.129049240555179967e+00,-5.136394669398809676e-02
-1.017848598559750045e-01,8.286342476182815275e-01,-5.525331926205120057e-03,1.159502147082710044e+00,-3.989703183670460090e-02
-1.146483248147320000e-01,8.121678783690156056e-01,-6.975884735124610395e-03,1.186913727454870005e+00,-4.711463882669789799e-02
-1.282370426255080020e-01,7.940028180445675154e-01,-7.272829199292790356e-03,1.211408024845149978e+00,-4.511092152253189796e-02
-1.516765667307760079e-01,7.741884882648405464e-01,-1.055576236263820050e-02,1.233082376217149889e+00,-3.371321031600080231e-02
-1.697416898036900046e-01,7.529317653007875366e-01,-8.925225100166030157e-03,1.252013021141969995e+00,-3.079797598155360056e-02
-2.209948044672900014e-01,7.300597666667915098e-01,-1.663682474318960158e-02,1.268259574063349993e+00,-4.778790440970959869e-02
-2.708836562689699856e-01,7.060217440004535883e-01,-1.806799189516620011e-02,1.281868122980839964e+00,-5.249297673382689877e-02
-3.531243471172240134e-01,6.807585410304015650e-01,-2.125723812150430089e-02,1.292873990225799963e+00,-5.163533198517750167e-02
-3.526597378226650203e-01,6.556384610088266118e-01,-1.193099288237560104e-03,1.301303536928390070e+00,-7.193234834579739778e-02
-4.338418096317500083e-01,6.297914908791005795e-01,9.058913531570010266e-03,1.307175704636470037e+00,-5.397631720968659730e-02
-3.917474376534749725e-01,6.019867266888165869e-01,3.939302681719539928e-02,1.310332828857760035e+00,-7.280590114987109396e-02
-9.513664470552799513e-01,6.306562604894965229e-01,2.923761696178039937e-02,1.306664427753420066e+00,-7.319028337955620078e-02
-8.327819729076050281e-01,6.478683177861646048e-01,8.159910495487500458e-04,1.303333675386610047e+00,-6.515561670301819874e-02
-7.640612509727040536e-01,6.671747354696385690e-01,-2.837999602901570065e-02,1.297455314071590093e+00,-5.792033768387320342e-02
-6.720536558563899865e-01,6.882080964439475368e-01,-4.616389871030959768e-02,1.289016563722499953e+00,-5.131543262262579924e-02
-6.406473563078799449e-01,7.079337575670715532e-01,-7.330594972405829468e-02,1.277998232682560076e+00,-6.361815024499699323e-02
-5.742057774755370270e-01,7.292998838541435713e-01,-8.556545167042040045e-02,1.264373474811230080e+00,-6.686865754583690147e-02
-5.274418070574230510e-01,7.495827179270255769e-01,-9.911230303811799369e-02,1.248106449392430095e+00,-5.628957540882519733e-02
-5.060957131481480520e-01,7.674872721665885189e-01,-1.197640380994839937e-01,1.229150353566750065e+00,-4.699293227801969869e-02
-4.084469857692339945e-01,7.907676162440085976e-01,-9.838513347133999443e-02,1.207444692664970010e+00,-5.859065408694349997e-02
-3.459607995028389782e-01,8.103253093982845101e-01,-8.614479117760079352e-02,1.182912115675039955e+00,-5.726363884524279801e-02
-3.223925947349490229e-01,8.260872189623825745e-01,-9.220824531067789431e-02,1.155453921157290065e+00,-5.115722838783309800e-02
-2.997531481459109748e-01,8.402998324181775169e-01,-9.650290224598820354e-02,1.124944232650070042e+00,-4.728583287062809726e-02
-2.568203694869130027e-01,8.542587774477935492e-01,-8.196950927448090618e-02,1.091222183197980033e+00,-4.845574413346660086e-02
-2.280932276187599972e-01,8.653792414375205411e-01,-7.435134432166279339e-02,1.054081018502379896e+00,-5.556998433839269863e-02
-2.170410921215699951e-01,8.734105918929515600e-01,-8.022748699363170533e-02,1.013252650961129930e+00,-5.279337279680500206e-02
-2.073963973175169950e-01,8.790718033144175880e-01,-8.683420981918009429e-02,9.683850260191300130e-01,-5.440003691642499722e-02
-1.867031512729609988e-01,8.829472761870436059e-01,-7.995108810479159556e-02,9.190075817592989749e-01,-5.401747036794250084e-02
-1.758320140117589914e-01,8.833723902304135844e-01,-8.291491935362209353e-02,8.644759105553110334e-01,-4.490071380255560018e-02
-1.744167911214009881e-01,8.798640599939445694e-01,-9.909925238926660385e-02,8.038782940928860254e-01,-3.149386900010889973e-02
-1.576947254128180098e-01,8.735735651523295342e-01,-9.312879619549969956e-02,7.358644653058750151e-01,-3.028263162294210151e-02
-1.432235330423229924e-01,8.622612908332185633e-01,-8.897419586313200235e-02,6.583003526311930198e-01,-3.141423244789370156e-02
-1.612046489686169981e-01,8.618107861112055401e-01,-3.376106217521990249e-02,6.481674273914740381e-01,-4.695972271069979997e-02
-1.690350899634980031e-01,8.741909800191435265e-01,-3.037662301012130153e-02,7.266426841347050081e-01,-5.539158039763229791e-02
-1.819349271385189981e-01,8.814826746273475289e-01,-3.429322724558379887e-02,7.952900622358269889e-01,-4.799980850697029705e-02
-1.968847803111190009e-01,8.847600378987595660e-01,-3.896699224189199839e-02,8.563526673964549918e-01,-4.929140046951090148e-02
-2.120955139065049955e-01,8.847216935919175462e-01,-4.175768081413409882e-02,9.112381517436090039e-01,-5.672063522064670071e-02
-2.308770150672319887e-01,8.817089211870765553e-01,-4.647261457691879982e-02,9.608916827553259932e-01,-6.817119996615439437e-02
-2.728092640370449740e-01,8.751036057076205799e-01,-7.171971972019219876e-02,1.005978684160679926e+00,-7.403203997928650693e-02
-3.149865251781709952e-01,8.659112941168185529e-01,-9.086910343790209621e-02,1.046983610759750105e+00,-8.004168018565979703e-02
-3.552976495029679938e-01,8.547260897184075779e-01,-1.027613345829239966e-01,1.084268179007279898e+00,-7.650109429851159604e-02
-3.897171875010440045e-01,8.422690190119745957e-01,-1.052602002847559948e-01,1.118107417827080008e+00,-7.704313536242529681e-02
-4.351687499999999931e-01,8.274837567948966077e-01,-1.114218200000000047e-01,1.148713270000000009e+00,-8.473224000000000034e-02
-4.454413761163880103e-01,8.141237367120665036e-01,-9.091092968192869550e-02,1.176250456236179964e+00,-7.224115845948110570e-02
-4.607026693579689969e-01,7.989034704184135860e-01,-7.268635150562449687e-02,1.200847893316969950e+00,-6.622650725495969615e-02
-4.708407083357210032e-01,7.824948156546575051e-01,-5.077038698700669928e-02,1.222606589119590081e+00,-7.597219465489009338e-02
-5.182767916460250257e-01,7.636783172807015685e-01,-4.446843943217829859e-02,1.241605857984920069e+00,-8.758609229008390562e-02
